CustomerID,Recency,Frequency,Monetary,Churn,PredictedChurn_random_forest
14713.0,8,10,106208.79,0,0
14715.0,24,2,7033.66,0,0
14716.0,42,2,18191.260000000002,0,0
14719.0,1,5,98621.45,0,0
14720.0,5,1,3880.8999999999996,0,0
14722.0,146,1,483.66,0,0
14723.0,9,6,73004.29000000001,0,0
14725.0,24,1,12187.78,0,0
14729.0,373,1,21479.27,1,1
14730.0,0,8,123194.75,0,0
14731.0,46,3,15613.9,0,0
14732.0,30,5,42573.98,0,0
14733.0,15,11,50488.020000000004,0,0
14735.0,3,11,26112.92,0,0
14737.0,352,1,4413.15,1,1
14738.0,42,2,9390.8,0,0
14739.0,19,4,4994.24,0,0
14740.0,225,2,13881.33,1,1
14741.0,11,4,17977.29,0,0
14744.0,15,3,4853.860000000001,0,0
14745.0,112,4,19650.52,0,0
14747.0,248,1,20353.190000000002,1,1
14748.0,28,3,15496.04,0,0
14752.0,43,1,4817.22,0,0
14753.0,86,1,17318.11,0,0
14754.0,44,2,762.8,0,0
14755.0,9,9,61468.54,0,0
14756.0,14,1,10728.900000000001,0,0
14757.0,74,1,7555.85,0,0
14758.0,144,2,8503.58,0,0
14759.0,4,3,20877.989999999998,0,0
14762.0,263,1,11369.91,1,1
14764.0,46,1,9315.68,0,0
14765.0,28,2,18158.94,0,0
14766.0,7,4,30295.199999999997,0,0
14769.0,2,8,239744.37,0,0
14770.0,231,2,16633.54,1,1
14772.0,111,1,196.0,0,0
14775.0,57,3,3163.08,0,0
14776.0,50,7,47856.840000000004,0,0
14778.0,126,2,6595.839999999999,0,0
14779.0,322,2,16729.48,1,1
14780.0,78,1,1393.14,0,0
14782.0,319,1,1557.28,1,1
14784.0,25,1,521.04,0,0
14785.0,9,1,117.39,0,0
14788.0,6,2,1426.8,0,0
14790.0,16,3,8701.56,0,0
14793.0,20,1,1539.12,0,0
14794.0,2,5,21495.78,0,0
14796.0,0,17,250703.41,0,0
14798.0,52,1,6302.8,0,0
14800.0,47,10,127262.87,0,0
14801.0,60,1,21726.62,0,0
14803.0,161,3,15384.41,0,0
14804.0,8,1,4993.29,0,0
14805.0,14,3,29062.5,0,0
14806.0,74,1,1960.5900000000001,0,0
14808.0,39,7,94857.17,0,0
14810.0,40,10,64413.62,0,0
14813.0,369,2,6708.16,1,1
14815.0,36,2,4285.1,0,0
14817.0,199,2,24992.02,1,1
14818.0,73,2,7322.72,0,0
14819.0,63,1,7293.44,0,0
14820.0,33,2,4959.63,0,0
14823.0,179,2,15708.84,0,0
14824.0,72,1,7858.13,0,0
14825.0,3,6,19388.05,0,0
14829.0,360,2,1843.3500000000001,1,1
14830.0,52,1,2443.2799999999997,0,0
14834.0,17,5,17720.21,0,0
14837.0,89,4,43398.64,0,0
14841.0,59,5,24216.0,0,0
14842.0,43,3,34937.35,0,0
14844.0,63,4,28521.29,0,0
14849.0,21,16,94573.3,0,0
14850.0,311,1,9579.75,1,1
14851.0,255,1,13297.05,1,1
14852.0,57,5,34837.69,0,0
14854.0,132,4,13935.48,0,0
14855.0,118,1,5982.779999999999,0,0
14856.0,35,2,10532.4,0,0
14857.0,59,2,34345.41,0,0
14859.0,12,3,8899.18,0,0
14860.0,18,1,4870.66,0,0
14862.0,25,2,4293.87,0,0
14863.0,28,1,838.46,0,0
14865.0,371,1,493.2,1,1
14866.0,38,4,12060.470000000001,0,0
14867.0,218,2,11977.789999999999,1,1
14868.0,20,5,22714.47,0,0
14869.0,8,2,13272.8,0,0
14871.0,2,4,16441.94,0,0
14873.0,209,1,13474.56,1,1
14875.0,107,2,10589.55,0,0
14878.0,12,5,31566.47,0,0
14880.0,76,1,8866.48,0,0
14881.0,19,1,3155.09,0,0
14882.0,33,1,3528.32,0,0
14883.0,39,3,7463.33,0,0
14885.0,131,1,10012.32,0,0
14886.0,252,1,3675.23,1,1
14887.0,78,1,7310.88,0,0
14888.0,206,1,2311.35,1,1
14889.0,335,1,1612.46,1,1
14890.0,253,1,5313.120000000001,1,1
14891.0,187,1,6897.78,1,1
14893.0,9,2,21597.88,0,0
14894.0,84,1,2652.2599999999998,0,0
14895.0,7,13,137798.75,0,0
14896.0,204,2,12070.689999999999,1,1
14897.0,7,4,22410.05,0,0
14898.0,22,4,16693.38,0,0
14901.0,10,5,23861.88,0,0
14902.0,25,1,1936.78,0,0
14903.0,20,5,135592.27,0,0
14904.0,1,2,29671.06,0,0
14905.0,233,1,1865.4,1,1
14907.0,2,6,54220.89,0,0
14910.0,2,3,6730.859999999999,0,0
14911.0,0,166,1520739.8800000001,0,0
14912.0,16,2,4204.25,0,0
14913.0,35,4,9905.32,0,0
14915.0,277,1,340.48999999999995,1,1
14916.0,70,1,1384.74,0,0
14918.0,115,2,12304.77,0,0
14920.0,212,2,3573.8500000000004,1,1
14921.0,29,2,12393.960000000001,0,0
14923.0,50,1,10032.28,0,0
14930.0,108,2,32904.64,0,0
14931.0,74,1,12634.390000000001,0,0
14934.0,81,2,32282.519999999997,0,0
14936.0,33,6,58507.6,0,0
14944.0,29,6,33427.06,0,0
14948.0,22,3,23233.87,0,0
14950.0,18,1,491.26,0,0
14951.0,78,1,3127.8,0,0
14952.0,59,7,25155.32,0,0
14953.0,24,1,18079.260000000002,0,0
14954.0,11,1,19827.96,0,0
14957.0,252,1,6187.76,1,1
14958.0,146,2,7454.959999999999,0,0
14959.0,109,3,26642.65,0,0
14960.0,7,1,5415.370000000001,0,0
14961.0,10,9,79837.09,0,0
14963.0,9,5,35725.93,0,0
14964.0,246,1,2141.12,1,1
14965.0,95,1,11156.75,0,0
14966.0,14,1,791.3499999999999,0,0
14967.0,49,1,6600.33,0,0
14968.0,29,1,18592.160000000003,0,0
14970.0,67,4,13628.93,0,0
14971.0,34,2,59678.590000000004,0,0
14972.0,127,1,8991.48,0,0
14973.0,133,1,5293.08,0,0
14974.0,36,1,1090.98,0,0
14975.0,56,1,400.95,0,0
14976.0,274,2,5797.23,1,1
14978.0,71,5,68466.53,0,0
14981.0,245,1,1057.5,1,1
14984.0,18,2,29125.629999999997,0,0
14985.0,197,2,19237.09,1,1
14988.0,211,1,5040.55,1,1
14995.0,38,2,43876.270000000004,0,0
14997.0,87,2,10696.14,0,0
14998.0,169,1,21177.68,0,0
15000.0,47,1,22761.36,0,0
15002.0,115,4,25214.38,0,0
15004.0,146,1,32088.82,0,0
15005.0,15,28,206913.23,0,0
15006.0,50,1,47068.01,0,0
15007.0,158,1,4443.9800000000005,0,0
15009.0,11,3,52139.95,0,0
15010.0,35,1,3452.24,0,0
15012.0,53,2,57993.75,0,0
15014.0,42,1,7979.09,0,0
15016.0,172,1,1247.54,0,0
15017.0,33,1,1830.18,0,0
15018.0,38,3,5155.61,0,0
15019.0,266,1,22374.809999999998,1,1
15021.0,8,8,100822.78,0,0
15022.0,11,3,25381.5,0,0
15023.0,2,10,103218.26,0,0
15024.0,9,7,42026.130000000005,0,0
15025.0,32,1,31621.410000000003,0,0
15026.0,79,2,2448.16,0,0
15027.0,30,3,1904.5,0,0
15028.0,7,2,10597.79,0,0
15030.0,71,1,3556.98,0,0
15031.0,29,3,8317.300000000001,0,0
15032.0,365,1,4468.79,1,1
15033.0,4,9,104620.0,0,0
15034.0,28,6,112461.74,0,0
15035.0,89,1,3392.36,0,0
15036.0,71,2,20457.25,0,0
15038.0,68,5,22584.65,0,0
15039.0,9,42,350861.99,0,0
15041.0,169,1,16768.82,0,0
15044.0,18,13,115775.62,0,0
15045.0,151,1,559.2,0,0
15046.0,8,12,40589.27,0,0
15048.0,64,4,36387.52,0,0
15050.0,24,3,26085.48,0,0
15051.0,22,3,40251.77,0,0
15052.0,318,1,6047.339999999999,1,1
15053.0,4,2,20953.7,0,0
15054.0,11,2,18293.809999999998,0,0
15057.0,315,1,5667.34,1,1
15058.0,24,11,58683.979999999996,0,0
15059.0,40,8,76692.91,0,0
15060.0,8,2,47831.45,0,0
15061.0,3,22,98704.53,0,0
15062.0,217,3,10826.61,1,1
15063.0,212,1,2656.59,1,1
15065.0,164,3,43011.62,0,0
15066.0,52,1,1661.02,0,0
15067.0,77,3,14336.189999999999,0,0
15068.0,45,2,25063.9,0,0
15069.0,178,1,27770.11,0,0
15071.0,93,2,7550.44,0,0
15073.0,9,3,12957.119999999999,0,0
15074.0,104,1,11140.59,0,0
15075.0,77,1,8507.880000000001,0,0
15076.0,172,1,9636.08,0,0
15078.0,6,21,124222.41,0,0
15079.0,314,2,11459.65,1,1
15081.0,21,4,11782.130000000001,0,0
15083.0,256,1,1165.8,1,1
15087.0,281,1,3189.54,1,1
15088.0,20,2,8810.36,0,0
15089.0,44,3,25506.030000000002,0,0
15091.0,67,1,3660.3600000000006,0,0
15092.0,214,1,3745.95,1,1
15093.0,116,5,25077.62,0,0
15095.0,103,3,8997.810000000001,0,0
15096.0,42,1,5315.84,0,0
15097.0,3,1,2152.92,0,0
15099.0,83,1,18059.64,0,0
15100.0,366,1,199.92,1,1
15103.0,85,1,682.91,0,0
15104.0,196,2,12934.47,1,1
15105.0,17,4,28714.36,0,0
15106.0,64,4,16094.78,0,0
15107.0,310,3,6818.099999999999,1,1
15108.0,141,2,11048.11,0,0
15109.0,245,1,2413.29,1,1
15110.0,23,2,1436.6699999999998,0,0
15111.0,28,3,16340.04,0,0
15113.0,9,2,17628.11,0,0
15114.0,29,10,69980.45,0,0
15115.0,17,1,15466.599999999999,0,0
15116.0,17,2,9084.99,0,0
15117.0,14,4,9807.779999999999,0,0
15120.0,133,1,5866.08,0,0
15121.0,288,1,6068.84,1,1
15122.0,113,3,23526.09,0,0
15123.0,6,2,25959.6,0,0
15124.0,22,2,3185.21,0,0
15125.0,60,8,49419.75,0,0
15128.0,59,4,25729.72,0,0
15129.0,49,6,21395.09,0,0
15130.0,169,1,8011.82,0,0
15132.0,105,1,4125.599999999999,0,0
15133.0,127,2,4277.55,0,0
15134.0,44,4,19615.37,0,0
15136.0,2,2,17400.54,0,0
15139.0,336,1,190.72,1,1
15140.0,51,6,22999.760000000002,0,0
15142.0,45,1,2562.9,0,0
15144.0,7,11,25385.75,0,0
15145.0,43,2,8880.23,0,0
15146.0,164,2,40171.87,0,0
15149.0,133,1,9832.1,0,0
15150.0,16,9,113232.42,0,0
15152.0,9,13,72803.22,0,0
15154.0,74,1,35242.34,0,0
15156.0,0,3,14875.94,0,0
15157.0,3,3,23343.64,0,0
15158.0,44,1,4039.92,0,0
15159.0,3,21,177343.96,0,0
15163.0,17,2,11470.74,0,0
15164.0,68,3,11268.57,0,0
15165.0,372,1,9770.45,1,1
15167.0,320,1,9471.69,1,1
15171.0,330,1,891.4799999999999,1,1
15172.0,69,3,8224.66,0,0
15174.0,322,1,22.68,1,1
15175.0,71,1,355.99,0,0
15179.0,17,2,7552.53,0,0
15181.0,174,1,192.64,0,0
15182.0,153,2,5721.51,0,0
15184.0,28,2,25657.98,0,0
15185.0,69,1,19857.9,0,0
15187.0,1,5,19879.59,0,0
15189.0,0,16,47038.43,0,0
15192.0,119,3,9415.28,0,0
15193.0,60,1,180.03,0,0
15194.0,2,13,66780.75,0,0
15198.0,123,1,1472.6,0,0
15201.0,86,3,15274.85,0,0
15203.0,25,5,42133.74,0,0
15204.0,356,1,1163.99,1,1
15205.0,84,2,3423.52,0,0
15206.0,9,3,9001.949999999999,0,0
15208.0,0,4,26300.71,0,0
15211.0,59,2,29742.510000000002,0,0
15213.0,329,1,504.56,1,1
15214.0,1,7,34077.72,0,0
15215.0,46,3,18371.43,0,0
15218.0,74,6,37503.93,0,0
15220.0,51,5,36039.97,0,0
15223.0,249,1,3257.08,1,1
15224.0,362,1,648.0,1,1
15225.0,233,1,7967.2,1,1
15227.0,36,4,25918.86,0,0
15228.0,65,4,40533.86,0,0
15230.0,240,1,4733.21,1,1
15232.0,112,2,8639.63,0,0
15235.0,217,7,33281.34,1,1
15237.0,1,4,48854.86,0,0
15238.0,28,2,10699.82,0,0
15239.0,9,2,15212.91,0,0
15240.0,44,5,32925.6,0,0
15241.0,66,6,22033.48,0,0
15243.0,73,1,14502.39,0,0
15244.0,64,2,1022.74,0,0
15245.0,133,3,23139.710000000003,0,0
15246.0,237,2,8377.4,1,1
15249.0,31,12,94934.15000000001,0,0
15251.0,90,4,24385.04,0,0
15252.0,35,1,14372.630000000001,0,0
15253.0,15,3,31651.489999999998,0,0
15254.0,126,1,8238.720000000001,0,0
15255.0,66,1,784.32,0,0
15258.0,216,1,5247.42,1,1
15260.0,99,4,10303.76,0,0
15261.0,134,1,9662.17,0,0
15262.0,323,1,8154.240000000001,1,1
15263.0,106,1,1465.2,0,0
15264.0,63,1,4280.6,0,0
15265.0,150,2,24709.35,0,0
15267.0,182,1,1753.2900000000002,1,1
15270.0,117,1,6452.16,0,0
15271.0,6,11,48877.700000000004,0,0
15272.0,56,2,29521.93,0,0
15274.0,3,2,5212.57,0,0
15275.0,37,1,20636.14,0,0
15276.0,65,1,10531.44,0,0
15277.0,46,1,7693.57,0,0
15281.0,58,7,37301.19,0,0
15287.0,70,1,7477.63,0,0
15288.0,42,4,29769.71,0,0
15289.0,28,3,10698.47,0,0
15290.0,7,10,55537.590000000004,0,0
15291.0,31,6,40299.19,0,0
15292.0,200,1,3652.6000000000004,1,1
15296.0,50,4,36069.54,0,0
15297.0,63,1,233.48,0,0
15298.0,1,10,77265.78,0,0
15299.0,371,1,9060.77,1,1
15300.0,63,1,2872.8999999999996,0,0
15301.0,50,9,48039.5,0,0
15303.0,289,1,11063.84,1,1
15304.0,259,1,3882.28,1,1
15306.0,63,2,9482.25,0,0
15307.0,95,1,6585.599999999999,0,0
15308.0,273,1,911.79,1,1
15311.0,0,81,691797.14,0,0
15312.0,102,3,10331.130000000001,0,0
15314.0,198,1,6861.2,1,1
15315.0,63,2,3245.98,0,0
15318.0,3,1,6136.95,0,0
15319.0,283,1,475.23,1,1
15320.0,43,1,4084.0200000000004,0,0
15321.0,70,3,26563.25,0,0
15322.0,85,1,12595.01,0,0
15325.0,103,1,23637.61,0,0
15326.0,333,1,1577.08,1,1
15327.0,52,1,1329.45,0,0
15329.0,38,3,22929.170000000002,0,0
15330.0,60,1,2789.26,0,0
15332.0,369,2,9746.119999999999,1,1
15333.0,207,1,5982.3099999999995,1,1
15334.0,156,3,50398.61,0,0
15335.0,53,1,6750.6,0,0
15339.0,65,2,24090.59,0,0
15341.0,80,1,7850.13,0,0
15342.0,129,1,8870.28,0,0
15343.0,86,1,522.5,0,0
15344.0,73,1,6386.79,0,0
15345.0,45,1,1722.12,0,0
15347.0,365,1,2761.79,1,1
15349.0,186,1,6448.070000000001,1,1
15351.0,11,4,71286.29,0,0
15353.0,254,2,21135.52,1,1
15355.0,28,1,293.65,0,0
15356.0,30,10,113462.55,0,0
15358.0,4,20,119824.2,0,0
15363.0,372,1,525.24,1,1
15364.0,95,1,14854.27,0,0
15365.0,25,6,17780.27,0,0
15366.0,74,2,11832.78,0,0
15367.0,56,4,30310.63,0,0
15368.0,20,1,1529.45,0,0
15370.0,70,5,25939.230000000003,0,0
15372.0,136,1,4796.6,0,0
15373.0,18,4,16469.1,0,0
15376.0,39,3,18544.84,0,0
15379.0,185,6,43994.81,1,1
15380.0,85,2,10460.54,0,0
15382.0,14,5,71806.32,0,0
15384.0,169,2,2387.51,0,0
15385.0,39,1,7255.0,0,0
15386.0,185,1,925.14,1,1
15388.0,269,1,857.85,1,1
15389.0,171,1,3014.8,0,0
15392.0,4,4,24058.699999999997,0,0
15393.0,15,2,7722.8,0,0
15394.0,77,3,9030.14,0,0
15395.0,325,1,341.62,1,1
15396.0,112,1,10336.19,0,0
15397.0,289,1,1189.25,1,1
15398.0,15,2,23687.07,0,0
15399.0,0,3,8345.71,0,0
15400.0,91,1,3738.28,0,0
15402.0,195,1,10487.18,1,1
15406.0,300,1,4658.75,1,1
15407.0,33,4,48576.14,0,0
15408.0,263,1,12091.36,1,1
15410.0,98,7,50937.22,0,0
15411.0,25,2,32579.75,0,0
15414.0,9,2,14296.51,0,0
15415.0,312,1,15424.41,1,1
15416.0,64,4,40194.7,0,0
15417.0,84,1,2722.95,0,0
15419.0,24,1,211.6,0,0
15421.0,58,3,8471.949999999999,0,0
15422.0,322,1,370.5,1,1
15426.0,18,5,64098.83,0,0
15427.0,32,3,87373.79000000001,0,0
15428.0,14,1,1429.6,0,0
15429.0,26,2,24015.75,0,0
15432.0,22,1,3883.1,0,0
15433.0,266,1,14612.27,1,1
15434.0,7,4,20058.82,0,0
15435.0,21,1,5553.8,0,0
15436.0,11,3,81764.61,0,0
15437.0,261,1,717.99,1,1
15438.0,130,1,15897.089999999998,0,0
15440.0,54,3,22880.3,0,0
15443.0,1,7,121976.18,0,0
15444.0,8,2,62127.869999999995,0,0
15445.0,263,1,639.9,1,1
15447.0,330,1,5737.799999999999,1,1
15448.0,312,1,4810.1900000000005,1,1
15449.0,25,3,31343.17,0,0
15450.0,29,1,592.87,0,0
15452.0,70,2,4803.96,0,0
15453.0,1,7,69719.33,0,0
15454.0,361,1,815.76,1,1
15456.0,282,3,17377.809999999998,1,1
15457.0,261,1,8852.56,1,1
15460.0,353,1,12410.98,1,1
15462.0,93,2,6994.82,0,0
15463.0,28,1,2974.53,0,0
15464.0,337,1,29909.0,1,1
15465.0,19,9,31186.65,0,0
15466.0,84,1,2547.87,0,0
15467.0,8,3,10179.810000000001,0,0
15468.0,50,1,9084.04,0,0
15469.0,49,2,6646.01,0,0
15471.0,1,1,7892.2,0,0
15472.0,112,1,10797.77,0,0
15473.0,60,1,6841.9,0,0
15475.0,76,1,11310.4,0,0
15478.0,39,2,14749.26,0,0
15480.0,115,1,3941.1,0,0
15482.0,15,7,21738.53,0,0
15483.0,160,4,24152.91,0,0
15484.0,0,4,41359.35,0,0
15485.0,29,3,36165.52,0,0
15489.0,57,2,24261.309999999998,0,0
15491.0,100,5,35106.68,0,0
15493.0,32,5,76979.59,0,0
15494.0,20,2,38648.97,0,0
15497.0,17,2,10901.29,0,0
15498.0,2,17,102214.73,0,0
15500.0,7,3,12434.02,0,0
15502.0,15,7,53642.56,0,0
15503.0,362,1,6680.38,1,1
15504.0,80,1,2642.6299999999997,0,0
15505.0,52,3,45608.96,0,0
15506.0,22,3,29915.66,0,0
15507.0,171,1,10081.08,0,0
15508.0,188,4,3231.46,1,1
15511.0,11,5,52502.31,0,0
15513.0,32,14,75152.46,0,0
15514.0,14,5,33198.13,0,0
15516.0,46,1,297.85,0,0
15517.0,232,1,4929.719999999999,1,1
15518.0,63,7,57482.39,0,0
15520.0,1,1,12954.8,0,0
15521.0,39,7,78625.05,0,0
15522.0,32,2,22673.03,0,0
15523.0,83,1,1720.56,0,0
15525.0,1,3,48216.31,0,0
15527.0,18,6,35348.67,0,0
15528.0,253,1,12633.85,1,1
15529.0,22,10,159288.2,0,0
15530.0,21,4,49206.91,0,0
15531.0,7,2,74825.05,0,0
15532.0,24,4,70564.74,0,0
15533.0,18,3,29391.4,0,0
15535.0,172,3,13305.01,0,0
15537.0,162,1,3764.81,0,0
15539.0,6,1,2766.86,0,0
15540.0,10,1,10542.310000000001,0,0
15541.0,113,1,808.35,0,0
15543.0,287,1,1447.5200000000002,1,1
15544.0,27,8,71727.66,0,0
15545.0,53,2,33623.96,0,0
15547.0,6,13,193284.23,0,0
15549.0,157,2,44655.54,0,0
15550.0,105,3,7914.469999999999,0,0
15551.0,36,1,10952.82,0,0
15552.0,216,1,4674.79,1,1
15553.0,59,1,7536.44,0,0
15554.0,277,1,3535.86,1,1
15555.0,11,15,270865.45,0,0
15556.0,23,1,13430.93,0,0
15557.0,28,1,4266.96,0,0
15561.0,149,1,1066.9,0,0
15563.0,21,2,12975.699999999999,0,0
15565.0,49,1,12789.2,0,0
15567.0,18,1,291.81,0,0
15568.0,2,2,13623.82,0,0
15570.0,9,11,87667.86,0,0
15571.0,33,2,20624.14,0,0
15572.0,4,7,69190.92,0,0
15573.0,31,2,24192.46,0,0
15574.0,177,3,26225.97,0,0
15576.0,37,1,6256.18,0,0
15578.0,161,1,1116.66,0,0
15579.0,68,2,2065.74,0,0
15581.0,130,6,23080.04,0,0
15582.0,24,3,9525.38,0,0
15584.0,23,4,18442.01,0,0
15585.0,176,1,944.67,0,0
15589.0,255,1,688.0,1,1
15592.0,46,1,12057.79,0,0
15593.0,70,1,4476.08,0,0
15594.0,29,4,3973.3199999999997,0,0
15596.0,281,3,12868.880000000001,1,1
15597.0,34,1,996.64,0,0
15598.0,52,1,4826.6,0,0
15599.0,26,2,15973.31,0,0
15601.0,55,13,112725.03,0,0
15602.0,70,3,6714.47,0,0
15603.0,78,1,2711.94,0,0
15604.0,51,1,4508.26,0,0
15605.0,35,5,19459.8,0,0
15606.0,222,3,9723.49,1,1
15607.0,336,1,1464.55,1,1
15608.0,59,1,10068.31,0,0
15609.0,183,1,5305.05,1,1
15610.0,51,1,2280.0,0,0
15612.0,35,1,1368.36,0,0
15615.0,9,15,103969.8,0,0
15618.0,32,3,17540.37,0,0
15620.0,56,3,17185.93,0,0
15621.0,3,3,10184.6,0,0
15622.0,42,6,49452.48,0,0
15623.0,140,1,1135.88,0,0
15624.0,134,3,10012.16,0,0
15625.0,103,3,19743.55,0,0
15626.0,74,2,14902.56,0,0
15628.0,24,6,32746.13,0,0
15630.0,44,2,49795.78,0,0
15632.0,15,7,43828.21,0,0
15634.0,16,1,1428.8400000000001,0,0
15636.0,89,2,15303.79,0,0
15637.0,52,1,4508.0,0,0
15640.0,3,14,168076.45,0,0
15641.0,104,2,2561.53,0,0
15643.0,191,2,5704.82,1,1
15644.0,165,4,77404.88,0,0
15645.0,18,1,10652.81,0,0
15646.0,246,2,3362.55,1,1
15648.0,203,1,2002.05,1,1
15649.0,367,1,276.51,1,1
15651.0,36,3,19238.54,0,0
15652.0,90,1,7222.74,0,0
15654.0,25,1,524.4,0,0
15655.0,242,1,5805.38,1,1
15656.0,44,3,4659.070000000001,0,0
15658.0,197,2,8381.77,1,1
15659.0,43,1,5798.62,0,0
15660.0,24,4,11848.27,0,0
15663.0,105,1,3746.37,0,0
15664.0,50,1,491.0,0,0
15665.0,167,2,42535.020000000004,0,0
15667.0,39,1,635.5500000000001,0,0
15669.0,103,3,11585.240000000002,0,0
15671.0,18,7,30409.4,0,0
15673.0,87,4,41569.93,0,0
15674.0,72,2,30095.47,0,0
15675.0,80,2,10901.66,0,0
15676.0,34,2,67243.72,0,0
15677.0,48,1,6344.610000000001,0,0
15678.0,52,1,859.7,0,0
15679.0,29,2,29652.309999999998,0,0
15680.0,8,3,28345.829999999998,0,0
15681.0,27,3,12303.02,0,0
15683.0,116,1,2478.19,0,0
15687.0,8,7,28214.600000000002,0,0
15689.0,361,1,6219.77,1,1
15690.0,3,2,9751.91,0,0
15692.0,27,1,3345.4800000000005,0,0
15694.0,24,6,19837.68,0,0
15695.0,266,1,8257.48,1,1
15696.0,32,6,46110.28,0,0
15700.0,172,1,12581.26,0,0
15701.0,1,3,91871.64,0,0
15704.0,139,3,49905.6,0,0
15706.0,75,2,20385.39,0,0
15707.0,34,4,55251.21,0,0
15708.0,40,7,67496.64,0,0
15712.0,8,4,13187.8,0,0
15713.0,142,1,5910.52,0,0
15714.0,11,1,2152.32,0,0
15716.0,145,3,32086.149999999998,0,0
15717.0,233,1,4208.08,1,1
15719.0,32,13,230449.24,0,0
15720.0,23,1,27959.620000000003,0,0
15721.0,11,1,15042.51,0,0
15722.0,35,4,20967.72,0,0
15723.0,364,1,326.65,1,1
15724.0,200,2,2138.28,1,1
15725.0,14,1,1896.3500000000001,0,0
15727.0,16,7,63587.15,0,0
15730.0,65,2,12415.01,0,0
15732.0,211,2,4733.78,1,1
15734.0,114,1,4308.34,0,0
15737.0,14,5,20050.24,0,0
15738.0,42,12,51262.05,0,0
15739.0,65,1,2826.83,0,0
15743.0,15,3,14568.34,0,0
15745.0,18,3,18797.82,0,0
15746.0,133,1,8801.04,0,0
15747.0,12,3,40642.71,0,0
15749.0,234,2,5393.5599999999995,1,1
15750.0,2,7,68848.42,0,0
15752.0,39,7,108130.19,0,0
15754.0,73,1,1034.55,0,0
15755.0,73,5,54382.68,0,0
15756.0,60,4,60985.5,0,0
15757.0,65,2,12913.73,0,0
15759.0,357,1,168.60000000000002,1,1
15762.0,64,2,8107.59,0,0
15763.0,31,2,27722.44,0,0
15764.0,87,4,54077.79,0,0
15768.0,203,2,13015.939999999999,1,1
15769.0,6,7,25533.75,0,0
15774.0,68,1,4968.68,0,0
15775.0,244,1,1489.32,1,1
15776.0,132,1,4190.71,0,0
15780.0,357,1,1014.39,1,1
15782.0,9,2,7634.31,0,0
15783.0,10,1,10.15,0,0
15785.0,196,2,9995.77,1,1
15786.0,45,2,71920.85,0,0
15787.0,25,3,61809.76,0,0
15789.0,357,1,3031.45,1,1
15790.0,9,1,6121.9400000000005,0,0
15791.0,43,2,15274.619999999999,0,0
15793.0,14,3,8983.47,0,0
15795.0,149,1,14326.369999999999,0,0
15796.0,0,6,38044.35,0,0
15797.0,304,1,4447.620000000001,1,1
15799.0,75,2,4336.68,0,0
15800.0,106,2,30512.43,0,0
15801.0,45,3,8498.21,0,0
15804.0,18,10,90390.59,0,0
15805.0,31,11,62942.4,0,0
15806.0,45,3,5756.3,0,0
15807.0,76,1,6647.219999999999,0,0
15808.0,305,4,53515.23,1,1
15809.0,203,2,7731.58,1,1
15810.0,169,2,7037.76,0,0
15811.0,21,5,24013.2,0,0
15812.0,106,4,19467.42,0,0
15813.0,239,1,6921.539999999999,1,1
15814.0,16,3,8700.05,0,0
15815.0,140,1,17145.76,0,0
15819.0,48,4,28258.690000000002,0,0
15820.0,319,1,4494.56,1,1
15821.0,43,2,11646.470000000001,0,0
15822.0,358,1,472.35,1,1
15825.0,171,1,5055.93,0,0
15826.0,55,2,12772.56,0,0
15827.0,72,8,38487.75,0,0
15829.0,98,2,11786.92,0,0
15830.0,37,1,6441.16,0,0
15831.0,57,2,15480.61,0,0
15832.0,253,1,8628.41,1,1
15834.0,69,3,62154.61,0,0
15835.0,43,3,8964.880000000001,0,0
15837.0,64,1,9995.93,0,0
15838.0,10,9,33056.020000000004,0,0
15839.0,32,3,13065.36,0,0
15840.0,58,2,7087.34,0,0
15841.0,72,3,9198.62,0,0
15843.0,303,1,5609.52,1,1
15845.0,17,6,26370.99,0,0
15847.0,37,1,4863.33,0,0
15850.0,18,2,20963.08,0,0
15852.0,196,1,6152.0199999999995,1,1
15853.0,51,1,14874.47,0,0
15854.0,3,4,15276.84,0,0
15855.0,136,5,21263.54,0,0
15856.0,3,23,200003.09,0,0
15857.0,18,1,9121.15,0,0
15858.0,15,5,62100.9,0,0
15860.0,40,6,15099.53,0,0
15861.0,11,7,172838.77,0,0
15862.0,7,4,24142.52,0,0
15864.0,21,2,6306.2,0,0
15865.0,88,2,1779.94,0,0
15866.0,100,1,5342.8,0,0
15867.0,4,14,169468.67,0,0
15869.0,276,1,2613.24,1,1
15870.0,32,1,17454.0,0,0
15872.0,14,1,28837.309999999998,0,0
15874.0,63,5,36422.94,0,0
15877.0,17,1,43819.6,0,0
15880.0,368,1,31873.59,1,1
15881.0,311,2,9101.25,1,1
15882.0,198,3,10499.740000000002,1,1
15883.0,32,1,1728.4,0,0
15885.0,92,3,5210.95,0,0
15886.0,59,1,1026.09,0,0
15888.0,80,1,519.48,0,0
15889.0,156,2,21511.04,0,0
15891.0,226,1,9689.34,1,1
15894.0,252,2,13726.77,1,1
15897.0,193,2,6601.92,1,1
15898.0,0,4,22604.14,0,0
15900.0,23,1,10458.86,0,0
15901.0,16,3,31869.73,0,0
15903.0,9,6,23694.41,0,0
15904.0,7,1,8820.73,0,0
15906.0,19,5,33321.64,0,0
15907.0,3,3,71023.76,0,0
15909.0,173,1,2526.65,0,0
15910.0,0,8,68959.97,0,0
