CustomerID,Recency,Frequency,Monetary
15023.0,3,11,1433791.94
15024.0,10,10,444654.93
15025.0,33,1,191897.15
15026.0,80,3,144619.58000000002
15027.0,31,4,94705.13
15028.0,8,4,155989.24
15030.0,72,2,17511.85
15031.0,4,4,246369.87
15032.0,256,3,136675.99
15033.0,5,10,1288765.25
15034.0,16,8,1063030.74
15035.0,90,1,72347.63
15036.0,72,3,334232.87
15038.0,59,6,317998.43
15039.0,10,47,3785714.32
15041.0,170,1,159161.85
15042.0,199,1,12627.47
15043.0,31,1,14675.16
15044.0,19,17,1260573.39
15045.0,152,2,26902.940000000002
15046.0,9,15,494318.69
15047.0,270,1,67251.86
15048.0,65,4,252744.7
15049.0,274,1,7124.009999999999
15050.0,25,3,219698.53
15051.0,23,3,395056.49
15052.0,319,1,75063.66
15053.0,5,3,194387.59
15054.0,12,2,262583.62
15057.0,275,2,65232.04
15058.0,25,11,682375.22
15059.0,41,9,594093.5
15060.0,8,4,288096.29
15061.0,4,48,1001685.45
15062.0,71,4,144641.92
15063.0,213,1,12763.119999999999
15065.0,38,4,428655.62
15066.0,53,1,111422.87000000001
15067.0,78,3,209318.52
15068.0,46,2,267645.94
15069.0,179,1,196776.57
15070.0,373,1,1718.72
15071.0,94,2,49699.29
15073.0,10,3,135917.84
15074.0,105,1,112337.62
15075.0,78,1,67057.55
15076.0,173,1,112422.7
15078.0,7,32,1077428.12
15079.0,213,4,141212.11
15081.0,22,5,81162.95
15083.0,257,1,9963.220000000001
15087.0,282,1,41493.57
15088.0,21,2,139245.36
15089.0,10,6,366097.1
15090.0,308,1,56793.61
15091.0,68,1,82966.5
15092.0,215,2,91988.45
15093.0,18,6,277835.9
15095.0,104,4,139234.75
15096.0,43,1,24695.47
15097.0,4,1,84494.72
15098.0,182,3,2368.03
15099.0,84,1,62069.52
15100.0,334,3,2211.82
15101.0,9,2,20679.65
15103.0,31,2,89040.68
15104.0,197,2,170511.64
15105.0,18,7,245407.22
15106.0,18,5,300025.55
15107.0,311,6,44094.97
15108.0,142,4,143503.76
15109.0,246,1,51798.6
15110.0,24,4,59947.020000000004
15111.0,29,3,192357.78
15113.0,10,3,229628.99
15114.0,30,10,494299.58
15115.0,18,1,73204.23
15116.0,18,4,130968.39
15117.0,15,5,210302.79
15118.0,134,1,6184.349999999999
15119.0,246,1,40376.32
15120.0,134,1,56894.409999999996
15121.0,50,2,79699.23
15122.0,114,3,201802.88
15123.0,7,2,266943.8
15124.0,23,2,29338.28
15125.0,25,15,281947.01
15127.0,66,1,32452.600000000002
15128.0,60,4,254686.47
15129.0,50,11,207324.8
15130.0,170,1,55090.77
15132.0,18,5,142674.69
15133.0,128,3,71955.2
15134.0,15,8,184761.86000000002
15135.0,239,1,26144.89
15136.0,3,4,184300.11
15139.0,240,2,29961.2
15140.0,52,7,208893.9
15142.0,46,1,63270.54
15143.0,226,1,34024.95
15144.0,8,17,543905.32
15145.0,4,4,164607.93
15146.0,165,2,231854.71
15147.0,240,1,77933.25
15148.0,11,1,50215.32
15149.0,134,1,73841.07
15150.0,17,10,850117.08
15152.0,10,13,652927.43
15153.0,31,1,59562.6
15154.0,75,1,189321.51
15156.0,1,3,125001.39
15157.0,4,3,312316.23
15158.0,45,1,22003.079999999998
15159.0,2,30,1872530.75
15160.0,357,1,12029.36
15163.0,18,2,85125.9
15164.0,69,3,255568.22
15165.0,373,1,68081.27
15167.0,321,1,101845.17
15168.0,26,1,14418.640000000001
15171.0,331,1,12742.4
15172.0,9,5,288953.27
15174.0,323,1,22834.66
15175.0,72,1,62499.33
15178.0,260,1,5386.129999999999
15179.0,18,5,235942.47
15180.0,367,1,21379.29
15181.0,66,3,52700.58
15182.0,154,2,51299.05
15184.0,29,2,167254.15
15185.0,70,1,74708.9
15186.0,14,2,46956.520000000004
15187.0,2,16,245782.29
15189.0,1,41,610755.14
15192.0,120,3,144517.86
15193.0,61,1,58000.98
15194.0,3,15,803048.36
15195.0,3,1,2889.0
15197.0,11,3,62169.6
15198.0,92,2,26276.35
15199.0,59,4,43352.74
15201.0,87,5,187606.49
15203.0,26,6,385328.71
15204.0,357,1,19225.920000000002
15205.0,85,2,89301.03
15206.0,10,4,23519.510000000002
15208.0,1,5,108663.52
15210.0,225,1,45251.99
15211.0,60,2,138513.44
15212.0,241,1,10180.07
15213.0,319,2,35518.77
15214.0,2,8,281474.72000000003
15215.0,47,3,80248.54
15216.0,88,1,5605.16
15218.0,11,11,402288.33
15219.0,176,1,20194.17
15220.0,52,6,305621.61
15221.0,366,1,13525.890000000001
15222.0,319,1,15209.19
15223.0,226,2,51603.64
15224.0,358,2,29025.1
15225.0,234,1,59476.13
15226.0,311,1,32041.010000000002
15227.0,37,5,139067.58
15228.0,66,4,313767.72
15230.0,239,2,73004.23
15232.0,113,2,70191.35
15234.0,277,1,37202.600000000006
15235.0,218,12,362484.39
15236.0,299,1,43439.53
15237.0,2,4,256800.75
15238.0,29,3,140187.33
15239.0,10,2,137050.45
15240.0,45,5,208799.9
15241.0,67,8,325102.21
15243.0,74,1,64462.05
15244.0,65,2,70649.99
15245.0,134,3,222191.82
15246.0,238,2,95196.51
15247.0,122,1,11468.66
15249.0,32,13,916599.2
15251.0,9,11,332574.25
15252.0,36,2,108494.97
15253.0,16,5,182978.59
15254.0,127,1,45242.81
15255.0,67,1,106540.44
15256.0,149,1,18896.14
15257.0,283,1,25175.26
15258.0,169,2,95024.21
15260.0,100,7,189769.26
15261.0,135,1,52215.590000000004
15262.0,324,1,39405.15
15263.0,107,1,35518.93
15264.0,64,1,38927.48
15265.0,151,2,216057.71
15266.0,338,1,7014.58
15267.0,22,5,34693.38
15269.0,24,1,5274.4
15270.0,16,7,99713.0
15271.0,7,15,704052.2
15272.0,57,2,174288.57
15274.0,4,2,117214.24
15275.0,38,1,104833.43
15276.0,66,1,136063.51
15277.0,47,1,33368.87
15279.0,355,1,56881.57
15280.0,172,1,36725.6
15281.0,59,9,426470.39
15286.0,50,1,10425.14
15287.0,22,2,52776.63
15288.0,43,5,259486.05
15289.0,29,3,150565.16
15290.0,5,18,517828.87
15291.0,26,15,315470.11
15292.0,201,1,66951.24
15296.0,51,6,518137.42
15297.0,10,3,95804.84
15298.0,2,12,500015.51
15299.0,67,7,22578.81
15300.0,64,1,64654.69
15301.0,51,12,610899.89
15303.0,290,1,75250.28
15304.0,61,8,52017.21
15306.0,64,3,137132.26
15307.0,96,1,32816.799999999996
15308.0,274,1,36614.48
15311.0,1,91,5997963.82
15312.0,75,4,97611.07
15313.0,110,1,3508.7999999999997
15314.0,199,1,58188.05
15315.0,64,2,78019.72
15316.0,327,1,3008.2799999999997
15318.0,4,1,105362.08
15319.0,284,1,46045.05
15320.0,44,1,86460.94
15321.0,71,3,235688.29
15322.0,86,1,105994.55
15325.0,104,1,105942.94
15326.0,334,1,46542.630000000005
15327.0,53,1,17256.41
15329.0,39,3,168099.13
15330.0,32,2,27886.0
15332.0,366,4,71107.08
15333.0,208,1,47260.229999999996
15334.0,157,3,300051.31
15335.0,54,1,87203.79
15339.0,66,2,230809.65
15341.0,81,1,33813.98
15342.0,130,1,72701.72
15343.0,87,1,68099.73
15344.0,1,3,57799.46
15345.0,46,1,54285.7
15346.0,333,1,43660.49
15347.0,366,1,8963.83
15348.0,72,1,25860.03
15349.0,158,2,161713.7
15350.0,373,1,24554.629999999997
15351.0,12,7,562136.68
15353.0,255,2,151091.88
15355.0,29,2,31151.29
15356.0,31,10,1357179.8
15358.0,5,22,1380902.59
15360.0,40,1,28683.28
15361.0,362,1,20391.49
15363.0,373,1,44740.439999999995
15364.0,96,2,88458.99
15365.0,26,7,277416.86
15366.0,75,2,86301.05
15367.0,57,4,246791.24
15368.0,21,1,5382.3099999999995
15370.0,41,7,256488.46
15372.0,137,1,63408.86
15373.0,8,12,287300.32
15374.0,129,1,4343.29
15376.0,40,3,299561.55
15379.0,169,7,485066.41000000003
15380.0,9,5,69819.29000000001
15381.0,214,2,22771.36
15382.0,15,6,765377.86
15384.0,170,2,132952.53
15385.0,40,1,43200.21
15386.0,186,1,68538.76
15388.0,270,1,23747.18
15389.0,172,1,3014.8
15392.0,5,4,215290.23
15393.0,16,2,26924.25
15394.0,10,4,188726.96
15395.0,326,1,21384.120000000003
15396.0,113,1,35947.840000000004
15397.0,290,1,15473.33
15398.0,16,2,208013.58
15399.0,1,3,133328.59
15400.0,92,5,31204.23
15402.0,149,2,124007.95999999999
15405.0,189,1,24364.06
15406.0,31,2,160630.38
15407.0,34,4,366086.57
15408.0,264,1,82521.97
15410.0,84,8,366483.04
15411.0,26,4,253895.32
15412.0,171,1,20207.93
15414.0,10,3,110805.28
15415.0,313,1,165772.26
15416.0,65,4,502074.23
15417.0,85,1,81972.28
15419.0,25,1,13410.31
15421.0,59,4,143274.02
15422.0,323,2,21296.42
15423.0,38,1,6874.91
15424.0,254,2,46607.89
15426.0,19,5,788202.85
15427.0,33,3,776290.86
15428.0,15,1,16034.380000000001
15429.0,27,2,204386.79
15432.0,23,1,21852.21
15433.0,214,2,111407.38
15434.0,8,5,158172.66
15435.0,22,1,89826.77
15436.0,12,3,839294.89
15437.0,262,1,111104.41
15438.0,131,1,53429.479999999996
15440.0,55,3,178169.97
15442.0,249,1,8638.78
15443.0,2,7,1004716.6900000001
15444.0,9,2,554658.28
15445.0,264,1,15373.47
15447.0,331,1,21484.559999999998
15448.0,313,1,55915.71
15449.0,26,3,147509.81
15450.0,30,1,57181.49
15452.0,30,3,140940.55000000002
15453.0,2,7,717510.52
15454.0,362,1,63078.38
15456.0,283,3,158259.07
15457.0,262,1,127291.53
15458.0,25,1,31385.510000000002
15460.0,354,1,165826.93
15462.0,94,3,29718.45
15463.0,29,1,14955.630000000001
15464.0,338,1,363829.17
15465.0,20,18,237834.33000000002
15466.0,85,1,127575.57
15467.0,9,3,112121.83
15468.0,51,2,80352.19
15469.0,50,2,59143.42
15471.0,2,1,217343.84
15472.0,113,1,217676.33000000002
15473.0,14,7,25865.539999999997
15475.0,77,1,75764.02
15478.0,40,2,137500.03
15480.0,116,1,142787.57
15482.0,16,12,246917.35
15483.0,161,4,219486.07
15484.0,1,4,457196.7
15485.0,30,3,231567.55
15488.0,93,1,5192.0599999999995
15489.0,23,3,155761.72
15491.0,95,6,361636.05
15492.0,28,2,81221.1
15493.0,33,5,766580.5599999999
15494.0,21,2,364828.03
15497.0,18,2,43360.11
15498.0,3,27,1314406.87
15500.0,8,4,155943.32
15502.0,16,12,517544.77
15503.0,363,1,170534.13
15504.0,81,1,26349.420000000002
15505.0,53,5,260418.69
15506.0,23,3,389258.10000000003
15507.0,172,1,137680.73
15508.0,189,6,242864.61
15510.0,331,1,8953.49
15511.0,12,5,411682.66000000003
15512.0,156,2,10519.96
15513.0,33,19,764155.23
15514.0,12,11,490974.77999999997
15516.0,45,3,33221.14
15517.0,233,1,61356.619999999995
15518.0,64,8,513442.37
15520.0,2,1,46771.76
15521.0,40,8,496280.23
15522.0,33,2,150393.63
15523.0,84,1,18441.09
15524.0,25,1,17.36
15525.0,2,3,485966.17
15526.0,33,2,3764.87
15527.0,19,8,424239.86
15528.0,254,1,65175.73
15529.0,23,11,1742340.26
15530.0,22,4,283100.58
15531.0,8,2,579039.01
15532.0,25,4,666236.52
15533.0,19,3,231122.12
15535.0,173,4,189030.44
15537.0,163,1,69117.01
15539.0,7,1,104983.72
15540.0,11,1,38104.13
15541.0,114,1,80915.09
15543.0,288,1,92034.2
15544.0,9,9,696479.56
15545.0,54,2,227690.92
15547.0,7,14,1740523.93
15549.0,77,3,279792.69
15550.0,4,4,150879.22
15551.0,37,1,67943.48
15552.0,217,1,41923.73
15553.0,60,1,133602.61000000002
15554.0,278,1,45305.67
15555.0,12,16,2248964.8
15556.0,24,1,99012.66
15557.0,29,1,55070.740000000005
15561.0,12,4,51012.77
15562.0,352,1,4587.26
15563.0,22,4,296314.48
15565.0,50,2,32280.18
15567.0,19,1,20363.66
15568.0,3,3,132196.29
15569.0,104,5,74487.05
15570.0,7,12,878277.78
15571.0,12,4,171095.52
15572.0,5,7,582108.74
15573.0,32,2,283648.52999999997
15574.0,178,4,405525.08
15576.0,38,1,114422.41
15577.0,151,3,94418.21
15578.0,162,1,21817.59
15579.0,69,2,124440.1
15581.0,121,13,388349.94
15582.0,25,3,104583.39
15584.0,24,4,344747.84
15585.0,177,1,87126.11
15587.0,50,4,32967.409999999996
15589.0,256,3,73047.45
15592.0,47,1,61658.22
15593.0,71,1,16642.55
15594.0,16,5,264390.59
15596.0,101,5,192747.6
15597.0,35,1,60133.79
15598.0,53,1,19459.77
15599.0,27,2,130660.58
15601.0,11,14,1014251.88
15602.0,8,9,111882.54000000001
15603.0,79,1,6904.26
15604.0,52,1,62155.46
15605.0,36,5,163416.54
15606.0,61,9,200568.18
15607.0,337,1,30511.05
15608.0,28,4,163959.19
15609.0,184,1,36716.34
15610.0,52,1,17343.2
15611.0,10,13,90733.37
15612.0,36,2,12945.619999999999
15615.0,10,23,1042532.54
15618.0,33,4,103512.54
15619.0,11,1,8305.26
15620.0,57,3,238338.34
15621.0,4,4,39953.85
15622.0,43,9,517140.58
15623.0,141,1,39419.060000000005
15624.0,117,4,95593.59999999999
15625.0,104,4,157242.04
15626.0,75,2,163943.55
15628.0,5,9,401453.43
15630.0,45,2,165007.45
15632.0,16,8,447911.28
15634.0,17,1,37458.85
15636.0,90,2,48919.47
15637.0,53,1,31390.09
15639.0,134,1,72765.75
15640.0,4,15,1228877.45
15641.0,105,4,308849.67
15643.0,192,3,90199.19
15644.0,166,4,621850.7
15645.0,19,1,95936.59
15646.0,158,3,49052.97
15648.0,204,2,83010.48
15649.0,336,2,3012.3900000000003
15651.0,37,3,73583.1
15652.0,91,1,42357.64
15653.0,93,2,19253.39
15654.0,9,2,56327.11
15655.0,243,1,68566.09999999999
15656.0,45,4,111077.15000000001
15657.0,23,1,434.52
15658.0,190,5,122029.19
15659.0,44,1,29663.949999999997
15660.0,25,9,212393.66
15661.0,317,2,14704.5
15663.0,106,1,27068.28
15664.0,51,1,43908.37
15665.0,168,2,308990.86
15667.0,40,1,21881.62
15668.0,218,1,760.43
15669.0,40,4,65438.54
15670.0,297,1,22936.289999999997
15671.0,19,7,221253.89
15673.0,88,4,383281.81
15674.0,73,5,294653.43
15675.0,81,3,58283.5
15676.0,19,3,542215.13
15677.0,49,1,93422.14
15678.0,53,1,31340.77
15679.0,24,4,310889.1
15680.0,9,3,193252.57
15681.0,25,5,128261.1
15683.0,117,1,9077.76
15687.0,9,9,467574.27
15689.0,120,2,21886.13
15690.0,4,2,51742.18
15691.0,252,1,2958.03
15692.0,28,1,24228.23
15694.0,1,14,197036.63
15695.0,267,2,41819.81
15696.0,33,8,437369.87
15699.0,18,1,33030.16
15700.0,172,2,178072.03
15701.0,2,4,688974.6799999999
15703.0,265,1,23316.339999999997
15704.0,140,4,327049.11
15705.0,201,1,11663.310000000001
15706.0,64,4,140288.59
15707.0,35,4,554708.34
15708.0,41,7,657488.28
15709.0,284,1,17119.31
15712.0,9,5,121004.2
15713.0,143,2,37186.82
15714.0,12,2,99358.83
15716.0,146,4,332470.18
15717.0,234,1,13673.759999999998
15719.0,33,13,2451099.44
15720.0,24,1,338284.19
15721.0,12,1,221652.91999999998
15722.0,36,5,204231.4
15723.0,365,1,99337.08
15724.0,201,2,16302.79
15725.0,15,1,76269.62
15727.0,17,7,754731.97
15729.0,213,1,13270.92
15730.0,66,3,189044.21
15732.0,212,2,37891.05
15733.0,283,1,21157.66
15734.0,115,2,48323.38
15737.0,15,8,191034.9
15738.0,19,16,457534.05
15739.0,66,1,21479.84
15740.0,49,1,11512.52
15743.0,16,4,248056.65
15744.0,78,1,8194.369999999999
15745.0,19,4,136780.88
15746.0,134,1,63400.07
15747.0,13,3,252593.86000000002
15748.0,40,1,53173.65
15749.0,235,3,24880.809999999998
15750.0,3,8,783859.13
15752.0,40,7,993014.35
15753.0,305,1,30.82
15754.0,51,3,73621.77
15755.0,10,6,374033.26
15756.0,61,4,491048.7
15757.0,66,2,120115.14
15758.0,25,1,24984.46
15759.0,218,3,7753.53
15762.0,65,2,99238.39
15763.0,32,2,165924.25
15764.0,88,6,499643.37
15766.0,64,1,35082.770000000004
15768.0,116,3,65867.43
15769.0,7,26,384986.92
15773.0,6,1,26543.19
15774.0,69,1,66993.43000000001
15775.0,245,1,18077.72
15776.0,133,1,40614.22
15777.0,241,4,57797.67
15780.0,184,3,89571.82
15781.0,25,3,34700.41
15782.0,10,3,117954.73
15783.0,11,1,31913.07
15785.0,33,5,225083.88999999998
15786.0,46,3,667348.14
15787.0,26,3,560263.45
15789.0,358,1,68022.52
15790.0,10,1,89698.88
15791.0,44,2,181273.89
15793.0,15,3,36897.36
15795.0,150,1,124548.41
15796.0,1,8,324285.35
15797.0,113,4,14599.87
15799.0,76,3,218695.18
15800.0,107,2,311049.14
15801.0,46,3,162501.85
15802.0,143,1,2428.4700000000003
15803.0,51,1,20642.33
15804.0,1,13,707083.04
15805.0,23,17,764461.07
15806.0,46,3,70826.18000000001
15807.0,50,3,123015.75
15808.0,306,4,508573.76
15809.0,36,5,81935.97
15810.0,79,4,226683.49
15811.0,22,6,351780.45
15812.0,107,5,104714.42
15813.0,208,2,103286.71
15814.0,17,4,199107.51
15815.0,64,5,119078.03
15819.0,49,4,303279.99
15820.0,320,1,48783.76
15821.0,44,2,146546.58
15822.0,3,2,77533.95
15823.0,372,1,881.64
15825.0,172,1,51043.42
15826.0,56,3,185294.38
15827.0,73,14,299153.21
15829.0,99,2,123641.52
15830.0,38,1,100104.69
15831.0,58,3,169427.38
15832.0,254,1,143751.38999999998
15834.0,70,4,697706.91
15835.0,44,4,147924.6
15836.0,50,1,29385.27
15837.0,65,1,67371.88
15838.0,11,19,415664.76
15839.0,33,3,173210.49
15840.0,59,2,57073.29
15841.0,73,4,109721.35
15843.0,304,1,13559.6
15844.0,46,1,16465.78
15845.0,18,8,358665.81
15847.0,38,2,59296.509999999995
15850.0,19,2,216163.21
15852.0,187,2,51755.42
15853.0,52,1,97897.75
15854.0,4,12,346952.27
15855.0,137,5,196861.13
15856.0,4,27,1714073.14
15857.0,19,1,41088.39
15858.0,16,5,444384.57
15860.0,41,8,360945.11
15861.0,12,8,1400059.73
15862.0,8,4,351951.76
15863.0,26,2,40781.35
15864.0,22,6,57849.450000000004
15865.0,41,3,96115.75
15866.0,101,1,114880.76000000001
15867.0,5,15,1226386.6
15869.0,277,2,43372.22
15870.0,33,1,200384.25
15872.0,15,2,310889.18
15874.0,64,7,363217.31
15877.0,2,2,381573.51
15880.0,369,1,282655.2
15881.0,312,5,68279.06
15882.0,199,4,67976.97
15883.0,2,2,126589.67
15885.0,93,3,35378.94
15886.0,60,1,27236.73
15888.0,81,1,27390.92
15889.0,157,2,220885.97
15891.0,227,1,129673.66
15894.0,253,2,93258.28
15895.0,150,1,21648.5
15897.0,194,2,67173.34
15898.0,1,5,214622.28
15899.0,369,1,7612.73
15900.0,24,1,134308.3
15901.0,17,3,309339.01
15903.0,10,7,215834.85
15904.0,8,1,80417.87
15906.0,20,7,364321.77
15907.0,4,3,622606.91
15909.0,174,1,9215.56
15910.0,1,8,645465.51
15912.0,178,2,57725.22
15916.0,16,8,358581.24
15917.0,248,1,22862.09
15918.0,191,2,104998.32
15919.0,20,2,377893.82
15920.0,154,4,163447.31
15921.0,173,1,63571.7
15922.0,373,1,30097.04
15923.0,373,1,45287.51
15925.0,194,1,29938.809999999998
15930.0,67,1,60081.95
15932.0,4,8,330085.25
15933.0,21,3,222375.5
15935.0,239,2,33678.24
15937.0,64,1,19586.7
15938.0,112,5,62031.979999999996
15939.0,90,15,195044.39
15940.0,311,1,3075.84
15942.0,134,1,31904.850000000002
15944.0,277,1,17672.07
15945.0,365,1,4651.2
15947.0,83,1,99088.20999999999
15948.0,8,2,137987.7
15949.0,17,2,61684.82
15950.0,32,4,292355.43
15951.0,9,2,95121.95
15952.0,34,4,260275.63
15953.0,15,8,205195.4
15955.0,24,14,485268.54
15957.0,32,1,99337.45999999999
15958.0,74,1,15566.01
15963.0,20,2,55068.48
15965.0,17,4,337190.52
15967.0,23,2,199917.76
15969.0,3,3,43303.73
15970.0,304,1,31602.480000000003
15971.0,18,12,104135.75
15973.0,367,1,8157.960000000001
15974.0,39,7,466247.12
15975.0,84,1,52848.0
15976.0,165,2,253643.83
15977.0,17,2,179511.4
15978.0,77,1,120229.09
15980.0,89,3,124926.19
15981.0,25,8,241831.53
15983.0,22,4,283875.62
15984.0,3,10,647030.54
15985.0,123,2,91308.45
15986.0,30,1,27285.98
15987.0,12,7,340160.68
15988.0,19,1,90382.23
15990.0,44,2,109826.89
15992.0,4,1,13814.35
15993.0,9,7,1497778.43
15994.0,55,1,81246.75
15996.0,88,6,343976.11
15998.0,37,5,1323039.39
16000.0,3,3,30718.879999999997
16003.0,30,5,310705.71
16005.0,12,4,546178.16
16006.0,211,1,16235.25
16007.0,48,4,930375.02
16008.0,24,3,78396.55
16009.0,22,4,228691.03
16010.0,246,3,233372.4
16011.0,8,16,515136.55
16012.0,35,3,272512.16
16013.0,4,47,319963.52
16014.0,38,3,366482.44
16015.0,4,3,426095.35
16016.0,3,8,648164.6
16017.0,47,1,66362.54
16018.0,39,2,72737.48
16019.0,47,9,421198.77999999997
16020.0,17,3,127194.16
16022.0,260,1,193514.6
16023.0,46,3,296769.59
16024.0,12,1,151137.58
16025.0,30,1,74332.48
16026.0,43,1,81428.48999999999
16027.0,92,6,39785.69
16029.0,39,63,585845.25
16030.0,310,1,87847.21
16031.0,92,2,237616.98
16033.0,6,20,2934106.3
16034.0,196,3,55518.229999999996
16036.0,87,2,147952.31
16037.0,270,3,84687.0
16038.0,8,3,62032.47
16040.0,65,3,208075.45
16041.0,31,3,16660.96
16042.0,22,5,184117.56
16043.0,38,4,114463.98999999999
16045.0,120,4,194029.47
16048.0,373,2,14692.349999999999
16049.0,40,3,811462.45
16050.0,174,1,23188.22
16052.0,54,1,72778.48
16053.0,33,2,224087.4
16054.0,145,1,153569.18
16055.0,221,1,25474.8
16056.0,45,1,163527.37
16057.0,16,7,280241.36
16059.0,66,6,465850.28
16062.0,10,4,151245.11
16063.0,260,1,54043.84
16065.0,365,1,171132.2
16066.0,17,5,266463.99
16070.0,22,2,118198.34
16071.0,45,1,38295.85
16072.0,288,1,53185.75
16073.0,297,1,1030.4
16076.0,3,10,293123.17
16078.0,284,1,2841.0
16079.0,17,3,58262.08
16080.0,82,2,28302.07
16081.0,56,5,601945.63
16083.0,101,2,61611.82
16084.0,299,1,117676.9
16085.0,23,5,475231.89
16086.0,59,5,74929.13
16091.0,155,2,43935.6
16092.0,115,3,127314.19
16093.0,107,1,490.23
16094.0,12,4,144593.11000000002
16096.0,264,1,30591.06
16097.0,240,1,22756.01
16098.0,88,7,181718.44
16099.0,50,3,126998.06
16101.0,71,1,159550.06
16102.0,42,3,114481.49
16103.0,7,6,146616.59
16104.0,62,1,66921.92
16105.0,249,1,44784.450000000004
16106.0,66,1,15692.990000000002
16107.0,18,7,73540.3
16108.0,85,1,127789.91
16109.0,219,2,56052.24
16110.0,45,3,839151.97
16112.0,143,4,50931.6
16113.0,183,1,97383.37
16114.0,171,1,7278.7
16115.0,10,8,654877.91
16116.0,212,1,73668.45
16117.0,190,1,80775.22
16119.0,8,2,47153.62
16120.0,59,4,82357.42
16121.0,57,2,552060.57
16122.0,73,4,103999.41
16123.0,52,1,49393.98
16124.0,317,1,21562.8
16125.0,367,1,22354.33
16126.0,29,4,306531.99
16127.0,39,1,96092.94
16128.0,18,5,228761.77
16131.0,52,6,204181.19
16133.0,4,33,843329.82
16134.0,22,2,70638.59
16135.0,263,1,45363.57
16136.0,60,3,81297.09
16139.0,19,3,91924.03
16140.0,66,2,82913.8
16141.0,88,1,76104.5
16142.0,250,1,78469.52
16143.0,3,6,328795.51
16144.0,247,1,826.1
16145.0,9,11,574185.15
16146.0,157,3,73868.31999999999
16147.0,134,1,50175.18
16148.0,296,1,386.82
16149.0,5,2,56044.51
16150.0,43,5,313843.28
16152.0,269,1,82078.96
16153.0,50,5,252987.13
16156.0,9,9,336091.87
16157.0,16,3,54534.61
16159.0,282,1,33586.58
16160.0,65,2,24842.77
16161.0,2,19,1235455.62
16162.0,252,1,7730.01
16163.0,232,2,16823.43
16164.0,17,3,85892.06
16168.0,11,27,244751.67
16169.0,8,4,215407.12
16170.0,51,6,334061.89
16171.0,59,1,5114.9800000000005
16172.0,95,5,166744.11000000002
16173.0,16,6,236172.13
16174.0,126,3,38458.05
16175.0,94,4,163009.3
16177.0,50,1,29988.64
16178.0,138,1,27198.359999999997
16179.0,61,1,32984.92
16180.0,100,8,398882.45
16181.0,73,1,31635.12
16182.0,72,4,71963.57
16183.0,67,1,33716.18
16184.0,64,6,144494.37
16185.0,17,2,74768.34
16186.0,23,12,535743.86
16187.0,32,15,756816.3099999999
16188.0,45,4,186086.02
16189.0,16,2,31999.46
16190.0,40,1,25342.37
16191.0,3,13,351733.85
16193.0,237,1,42339.15
16198.0,75,1,34452.95
16200.0,4,2,424211.67
16201.0,3,4,268804.76
16202.0,361,1,45307.41
16203.0,59,4,68809.24
16204.0,23,1,134060.36000000002
16205.0,31,4,263752.76
16206.0,55,4,186236.2
16207.0,25,1,33544.58
16208.0,45,2,184546.56
16209.0,89,5,136392.58
16210.0,2,18,310604.09
16211.0,89,1,64084.14
16212.0,19,2,103885.64
16213.0,79,1,12941.650000000001
16214.0,171,3,123034.54
16215.0,81,1,42825.05
16216.0,267,1,85891.79000000001
16217.0,235,2,47966.33
16218.0,30,7,195642.88
16221.0,37,3,264972.77
16222.0,318,1,351316.37
16224.0,57,4,243579.46
16225.0,45,5,344622.0
16226.0,203,3,12709.230000000001
16227.0,225,1,16081.04
16229.0,87,2,110900.93000000001
16230.0,190,2,93029.98000000001
16232.0,44,4,88185.8
16233.0,71,3,51700.799999999996
16235.0,41,5,128708.88
16236.0,78,1,55469.17
16239.0,57,2,40006.83
16240.0,24,2,337297.29
16241.0,10,13,1690036.68
16242.0,8,7,798139.7
16243.0,34,2,118148.64
16244.0,212,2,225720.2
16245.0,24,3,243431.91
16247.0,170,1,31977.68
16248.0,62,1,29527.31
16249.0,53,5,182249.63
16250.0,261,2,72464.44
16253.0,67,2,295475.52
16255.0,17,8,746633.16
16256.0,267,1,41585.19
16257.0,177,1,5764.29
16258.0,45,5,339345.17
16260.0,51,1,27642.78
16261.0,17,4,338405.53
16265.0,9,9,651289.04
16266.0,74,7,179885.12
16268.0,71,2,127923.92
16270.0,353,1,132655.04
16271.0,3,5,347978.39
16272.0,117,1,52078.33
16274.0,373,1,188974.24
16275.0,197,1,78833.08
16276.0,177,1,12113.18
16278.0,100,1,58965.869999999995
16279.0,21,3,243791.2
16281.0,72,1,37231.31
16282.0,340,1,26139.559999999998
16283.0,6,5,401327.58
16284.0,31,2,292885.67
16287.0,170,1,22751.78
16292.0,122,1,42273.35
16293.0,22,10,311595.77
16295.0,10,4,204176.51
16297.0,269,1,47778.409999999996
16298.0,23,3,54841.83
16302.0,127,1,37363.72
16303.0,26,3,454868.62
16305.0,139,1,71426.16
16306.0,214,6,105849.33
16308.0,38,4,6217.4400000000005
16309.0,106,2,99974.06
16311.0,18,2,75899.36
16313.0,3,2,39317.78
16315.0,331,1,31717.86
16316.0,64,8,429150.74
16317.0,120,3,208632.75
16318.0,35,1,48720.59
16319.0,218,1,16258.57
16320.0,172,2,147733.0
16321.0,72,5,22702.96
16322.0,1,2,118188.87
16323.0,196,1,868.5300000000001
16324.0,128,3,299260.51
16325.0,47,3,41439.67
16326.0,6,14,796425.47
16327.0,14,6,751096.63
16330.0,18,3,107194.27
16332.0,28,7,348826.31
